Time [s],Packet ID,MOSI,MISO
1.683288083333333,2084,0xAA,0x00
1.683324750000000,2084,0xAA,0x00
1.683361416666667,2084,0x00,0x00
1.683400083333333,2084,0x1E,0x00
1.686681250000000,2085,0x07,0x2E
1.686718916666667,2085,0x00,0x2E
1.686757083333333,2086,0x27,0x2E
1.686792833333333,2086,0x2E,0x00
1.686838416666667,2087,0x25,0x0E
1.686874166666667,2087,0x09,0x00
1.686911583333333,2088,0xE1,0x0E
1.686952250000000,2088,0x00,0x0E
1.686998916666667,2089,0xA0,0x0E
1.687035333333333,2089,0xA2,0x00
1.687072000000000,2089,0x00,0x00
1.687110666666667,2089,0x02,0x00
1.687147333333333,2089,0xDF,0x00
1.687189000000000,2089,0x1C,0x00
1.687227666666667,2089,0xAA,0x00
1.687264333333333,2089,0xAA,0x00
1.687301000000000,2089,0xAA,0x00
1.687337666666667,2089,0x00,0x00
1.687376333333333,2089,0x1E,0x00
1.690669833333333,2090,0x07,0x2E
1.690705500000000,2090,0x00,0x2E
1.690743666666667,2091,0x27,0x2E
1.690779333333333,2091,0x2E,0x00
1.690826250000000,2092,0x25,0x0E
1.690861916666667,2092,0x4B,0x00
1.690904333333333,2093,0xE1,0x0E
1.690942000000000,2093,0x00,0x0E
1.690986666666667,2094,0xA0,0x0E
1.691023083333333,2094,0xA2,0x00
1.691061750000000,2094,0x00,0x00
1.691098416666667,2094,0x02,0x00
1.691135083333333,2094,0xDF,0x00
1.691176750000000,2094,0x1C,0x00
1.691215500000000,2094,0xAA,0x00
1.691252166666667,2094,0xAA,0x00
1.691288833333333,2094,0xAA,0x00
1.691327500000000,2094,0x00,0x00
1.691364166666667,2094,0x1E,0x00
1.694647750000000,2095,0x07,0x2E
1.694683416666667,2095,0x00,0x2E
1.694721583333333,2096,0x27,0x2E
1.694759250000000,2096,0x2E,0x00
1.694802916666667,2097,0x25,0x0E
1.694838583333333,2097,0x4B,0x00
1.694881000000000,2098,0xE1,0x0E
1.694918666666667,2098,0x00,0x0E
1.694963333333333,2099,0xA0,0x0E
1.694999750000000,2099,0xA2,0x00
1.695038416666667,2099,0x00,0x00
1.695075083333333,2099,0x02,0x00
1.695111750000000,2099,0xDF,0x00
1.695155416666667,2099,0x1C,0x00
1.695192083333333,2099,0xAA,0x00
1.695228750000000,2099,0xAA,0x00
1.695267416666667,2099,0xAA,0x00
1.695304083333333,2099,0x00,0x00
1.695340750000000,2099,0x1E,0x00
1.698631416666667,2100,0x07,0x2E
1.698667083333333,2100,0x00,0x2E
1.698705250000000,2101,0x27,0x2E
1.698742916666667,2101,0x2E,0x00
1.698787833333333,2102,0x25,0x0E
1.698823500000000,2102,0x30,0x00
1.698867916666667,2103,0xE1,0x0E
1.698903666666667,2103,0x00,0x0E
1.698948333333333,2104,0xA0,0x0E
1.698986750000000,2104,0xA2,0x00
1.699023416666667,2104,0x00,0x00
1.699060083333333,2104,0x02,0x00
1.699098750000000,2104,0xDF,0x00
1.699140416666667,2104,0x1C,0x00
1.699177083333333,2104,0xAA,0x00
1.699213833333333,2104,0xAA,0x00
1.699252500000000,2104,0xAA,0x00
1.699289166666667,2104,0x00,0x00
1.699325833333333,2104,0x1E,0x00
1.702610916666667,2105,0x07,0x2E
1.702646583333333,2105,0x00,0x2E
1.702686750000000,2106,0x27,0x2E
1.702722416666667,2106,0x2E,0x00
1.702766083333333,2107,0x25,0x0E
1.702803750000000,2107,0x30,0x00
1.702846166666667,2108,0xE1,0x0E
1.702881833333333,2108,0x00,0x0E
1.702926500000000,2109,0xA0,0x0E
1.702964916666667,2109,0xA2,0x00
1.703001583333333,2109,0x00,0x00
1.703038250000000,2109,0x02,0x00
1.703076916666667,2109,0xDF,0x00
1.703118583333333,2109,0x1C,0x00
1.703155250000000,2109,0xAA,0x00
1.703193916666667,2109,0xAA,0x00
1.703230583333333,2109,0xAA,0x00
1.703267250000000,2109,0x00,0x00
1.703303916666667,2109,0x1E,0x00
1.706589750000000,2110,0x07,0x2E
1.706625416666667,2110,0x00,0x2E
1.706665583333333,2111,0x27,0x2E
1.706701250000000,2111,0x2E,0x00
1.706746166666667,2112,0x25,0x0E
1.706783833333333,2112,0x40,0x00
1.706826250000000,2113,0xE1,0x0E
1.706861916666667,2113,0x00,0x0E
1.706908583333333,2114,0xA0,0x0E
1.706945000000000,2114,0xA2,0x00
1.706981666666667,2114,0x00,0x00
1.707020333333333,2114,0x02,0x00
1.707057000000000,2114,0xDF,0x00
1.707098666666667,2114,0x1C,0x00
1.707135333333333,2114,0xAA,0x00
1.707174000000000,2114,0xAA,0x00
1.707210666666667,2114,0xAA,0x00
1.707247333333333,2114,0x00,0x00
1.707286000000000,2114,0x1E,0x00
1.710567333333333,2115,0x07,0x2E
1.710605000000000,2115,0x00,0x2E
1.710643166666667,2116,0x27,0x2E
1.710678833333333,2116,0x2E,0x00
1.710724416666667,2117,0x25,0x0E
1.710760083333333,2117,0x40,0x00
1.710797500000000,2118,0xE1,0x0E
1.710838166666667,2118,0x00,0x0E
1.710884833333333,2119,0xA0,0x0E
1.710921250000000,2119,0xA2,0x00
1.710957833333333,2119,0x00,0x00
1.710996500000000,2119,0x02,0x00
1.711033166666667,2119,0xDF,0x00
1.711074833333333,2119,0x1C,0x00
1.711113500000000,2119,0xAA,0x00
1.711150166666667,2119,0xAA,0x00
1.711186833333333,2119,0xAA,0x00
1.711223500000000,2119,0x00,0x00
1.711262083333333,2119,0x1E,0x00
1.714549583333333,2120,0x07,0x2E
1.714587250000000,2120,0x00,0x2E
1.714625416666667,2121,0x27,0x2E
1.714661083333333,2121,0x2E,0x00
1.714708000000000,2122,0x25,0x0E
1.714743666666667,2122,0x09,0x00
1.714786083333333,2123,0xE1,0x0E
1.714823750000000,2123,0x00,0x0E
1.714868333333333,2124,0xA0,0x0E
1.714904833333333,2124,0xA2,0x00
1.714943416666667,2124,0x00,0x00
1.714980083333333,2124,0x02,0x00
1.715016750000000,2124,0xDF,0x00
1.715058416666667,2124,0x1C,0x00
1.715097083333333,2124,0xAA,0x00
1.715133750000000,2124,0xAA,0x00
1.715170416666667,2124,0xAA,0x00
1.715209083333333,2124,0x00,0x00
1.715245750000000,2124,0x1E,0x00
1.718531666666667,2125,0x07,0x2E
1.718567333333333,2125,0x00,0x2E
1.718605500000000,2126,0x27,0x2E
1.718643166666667,2126,0x2E,0x00
1.718686833333333,2127,0x25,0x0E
1.718722500000000,2127,0x09,0x00
1.718764916666667,2128,0xE1,0x0E
1.718802583333333,2128,0x00,0x0E
1.718847250000000,2129,0xA0,0x0E
1.718883666666667,2129,0xA2,0x00
1.718922333333333,2129,0x00,0x00
1.718959000000000,2129,0x02,0x00
1.718995666666667,2129,0xDF,0x00
1.719039333333333,2129,0x1C,0x00
1.719076000000000,2129,0xAA,0x00
1.719112666666667,2129,0xAA,0x00
1.719151333333333,2129,0xAA,0x00
1.719188000000000,2129,0x00,0x00
1.719224666666667,2129,0x1E,0x00
1.722515750000000,2130,0x07,0x2E
1.722551416666667,2130,0x00,0x2E
1.722589583333333,2131,0x27,0x2E
1.722627250000000,2131,0x2E,0x00
1.722672166666667,2132,0x25,0x0E
1.722707833333333,2132,0x4B,0x00
1.722752250000000,2133,0xE1,0x0E
1.722787916666667,2133,0x00,0x0E
1.722832583333333,2134,0xA0,0x0E
1.722871000000000,2134,0xA2,0x00
1.722907666666667,2134,0x00,0x00
1.722944333333333,2134,0x02,0x00
1.722983000000000,2134,0xDF,0x00
1.723024666666667,2134,0x1C,0x00
1.723061333333333,2134,0xAA,0x00
1.723098000000000,2134,0xAA,0x00
1.723136666666667,2134,0xAA,0x00
1.723173333333333,2134,0x00,0x00
1.723210000000000,2134,0x1E,0x00
1.726490750000000,2135,0x07,0x2E
1.726526416666667,2135,0x00,0x2E
1.726566583333333,2136,0x27,0x2E
1.726602250000000,2136,0x2E,0x00
1.726645916666667,2137,0x25,0x0E
1.726681583333333,2137,0x4B,0x00
1.726726000000000,2138,0xE1,0x0E
1.726761666666667,2138,0x00,0x0E
